GAME_DATE,MATCHUP,PTS,REB,AST,BLK,PLAYER_NAME,POINTS_THRESHOLD,REBOUNDS_THRESHOLD,BLOCKS_THRESHOLD,ASSISTS_THRESHOLD
"NOV 10, 2024",ORL vs. WAS,16,2,0,0,Cole Anthony,1,0,0,0
"NOV 08, 2024",ORL vs. NOP,8,6,2,0,Cole Anthony,0,1,0,0
"NOV 04, 2024",ORL @ OKC,0,2,1,0,Cole Anthony,0,0,0,0
"NOV 03, 2024",ORL @ DAL,9,3,3,0,Cole Anthony,0,0,0,1
"NOV 01, 2024",ORL @ CLE,2,1,2,0,Cole Anthony,0,0,0,0
"OCT 28, 2024",ORL vs. IND,0,5,1,1,Cole Anthony,0,1,1,0
"OCT 26, 2024",ORL @ MEM,4,0,2,0,Cole Anthony,0,0,0,0
"OCT 25, 2024",ORL vs. BKN,4,1,2,0,Cole Anthony,0,0,0,0
"OCT 23, 2024",ORL @ MIA,0,3,6,0,Cole Anthony,0,0,0,1
"DEC 30, 2024",NYK @ WAS,18,7,1,0,OG Anunoby,1,1,0,0
"DEC 28, 2024",NYK @ WAS,9,4,0,0,OG Anunoby,0,0,0,0
"DEC 27, 2024",NYK @ ORL,8,5,0,0,OG Anunoby,0,1,0,0
"DEC 25, 2024",NYK vs. SAS,8,5,1,0,OG Anunoby,0,1,0,0
"DEC 23, 2024",NYK vs. TOR,31,7,4,0,OG Anunoby,1,1,0,1
"DEC 21, 2024",NYK @ NOP,16,5,3,0,OG Anunoby,1,1,0,1
"DEC 19, 2024",NYK @ MIN,9,3,4,1,OG Anunoby,0,0,1,1
"DEC 15, 2024",NYK @ ORL,7,5,1,0,OG Anunoby,0,1,0,0
"DEC 11, 2024",NYK vs. ATL,13,6,1,3,OG Anunoby,1,1,1,0
"DEC 09, 2024",NYK @ TOR,14,4,3,3,OG Anunoby,1,0,1,1
"DEC 07, 2024",NYK vs. DET,17,4,2,2,OG Anunoby,1,0,1,0
"DEC 05, 2024",NYK vs. CHA,25,6,2,2,OG Anunoby,1,1,1,0
"DEC 03, 2024",NYK vs. ORL,18,2,2,2,OG Anunoby,1,0,1,0
"DEC 01, 2024",NYK vs. NOP,7,4,2,4,OG Anunoby,0,0,1,0
"NOV 29, 2024",NYK @ CHA,8,4,0,2,OG Anunoby,0,0,1,0
"NOV 27, 2024",NYK @ DAL,8,5,2,0,OG Anunoby,0,1,0,0
"NOV 25, 2024",NYK @ DEN,40,5,4,1,OG Anunoby,1,1,1,1
"NOV 23, 2024",NYK @ UTA,27,3,0,2,OG Anunoby,1,0,1,0
"NOV 20, 2024",NYK @ PHX,14,7,1,0,OG Anunoby,1,1,0,0
"NOV 18, 2024",NYK vs. WAS,16,5,2,0,OG Anunoby,1,1,0,0
"NOV 17, 2024",NYK vs. BKN,24,8,0,1,OG Anunoby,1,1,1,0
"NOV 15, 2024",NYK vs. BKN,25,8,1,0,OG Anunoby,1,1,0,0
"NOV 13, 2024",NYK vs. CHI,14,9,2,2,OG Anunoby,1,1,1,0
"NOV 12, 2024",NYK @ PHI,24,6,2,1,OG Anunoby,1,1,1,0
"NOV 10, 2024",NYK @ IND,25,4,2,0,OG Anunoby,1,0,0,0
"NOV 08, 2024",NYK vs. MIL,14,6,5,2,OG Anunoby,1,1,1,1
"NOV 06, 2024",NYK @ ATL,15,6,3,0,OG Anunoby,1,1,0,1
"NOV 04, 2024",NYK @ HOU,21,6,2,2,OG Anunoby,1,1,1,0
"NOV 01, 2024",NYK @ DET,21,4,6,0,OG Anunoby,1,0,0,1
"OCT 30, 2024",NYK @ MIA,11,3,0,0,OG Anunoby,1,0,0,0
"OCT 28, 2024",NYK vs. CLE,15,2,2,1,OG Anunoby,1,0,1,0
"OCT 25, 2024",NYK vs. IND,14,4,1,0,OG Anunoby,1,0,0,0
"OCT 22, 2024",NYK @ BOS,4,5,3,0,OG Anunoby,0,1,0,1
"DEC 28, 2024",POR vs. DAL,21,5,5,0,Deni Avdija,1,1,0,1
"DEC 26, 2024",POR vs. UTA,27,8,6,1,Deni Avdija,1,1,1,1
"DEC 23, 2024",POR @ DAL,19,6,3,1,Deni Avdija,1,1,1,1
"DEC 21, 2024",POR @ SAS,7,6,4,0,Deni Avdija,0,1,0,1
"DEC 19, 2024",POR vs. DEN,19,2,1,1,Deni Avdija,1,0,1,0
"DEC 15, 2024",POR @ PHX,17,7,3,0,Deni Avdija,1,1,0,1
"DEC 13, 2024",POR vs. SAS,19,5,4,0,Deni Avdija,1,1,0,1
"DEC 08, 2024",POR @ LAL,13,4,2,0,Deni Avdija,1,0,0,0
"DEC 06, 2024",POR vs. UTA,6,5,2,1,Deni Avdija,0,1,1,0
"DEC 03, 2024",POR @ LAC,15,3,3,0,Deni Avdija,1,0,0,1
"DEC 01, 2024",POR vs. DAL,21,4,2,0,Deni Avdija,1,0,0,0
"NOV 29, 2024",POR vs. SAC,20,9,5,1,Deni Avdija,1,1,1,1
"NOV 27, 2024",POR @ IND,16,5,7,0,Deni Avdija,1,1,0,1
"NOV 25, 2024",POR @ MEM,17,8,6,1,Deni Avdija,1,1,1,1
"NOV 23, 2024",POR @ HOU,14,10,2,4,Deni Avdija,1,1,1,0
"NOV 22, 2024",POR @ HOU,13,6,1,0,Deni Avdija,1,1,0,0
"NOV 20, 2024",POR @ OKC,13,6,1,1,Deni Avdija,1,1,1,0
"NOV 17, 2024",POR vs. ATL,12,8,4,1,Deni Avdija,1,1,1,1
"NOV 13, 2024",POR vs. MIN,7,6,1,0,Deni Avdija,0,1,0,0
"NOV 12, 2024",POR vs. MIN,17,4,5,1,Deni Avdija,1,0,1,1
"NOV 10, 2024",POR vs. MEM,0,2,4,1,Deni Avdija,0,0,1,1
"NOV 08, 2024",POR @ MIN,9,5,1,0,Deni Avdija,0,1,0,0
"NOV 07, 2024",POR @ SAS,9,7,5,0,Deni Avdija,0,1,0,1
"NOV 04, 2024",POR @ NOP,7,6,3,0,Deni Avdija,0,1,0,1
"NOV 02, 2024",POR @ PHX,13,6,2,2,Deni Avdija,1,1,1,0
"NOV 01, 2024",POR vs. OKC,11,3,4,0,Deni Avdija,1,0,0,1
"OCT 30, 2024",POR @ LAC,13,10,2,2,Deni Avdija,1,1,1,0
"OCT 28, 2024",POR @ SAC,9,4,1,0,Deni Avdija,0,0,0,0
"OCT 27, 2024",POR vs. NOP,11,6,3,0,Deni Avdija,1,1,0,1
"OCT 25, 2024",POR vs. NOP,2,6,6,2,Deni Avdija,0,1,1,1
"OCT 23, 2024",POR vs. GSW,15,7,2,2,Deni Avdija,1,1,1,0
"DEC 28, 2024",POR vs. DAL,21,16,1,3,Deandre Ayton,1,1,1,0
"DEC 26, 2024",POR vs. UTA,18,12,2,2,Deandre Ayton,1,1,1,0
"DEC 23, 2024",POR @ DAL,16,9,0,0,Deandre Ayton,1,1,0,0
"DEC 21, 2024",POR @ SAS,14,8,2,0,Deandre Ayton,1,1,0,0
"DEC 19, 2024",POR vs. DEN,15,13,4,4,Deandre Ayton,1,1,1,1
"DEC 08, 2024",POR @ LAL,14,19,1,1,Deandre Ayton,1,1,1,0
"DEC 06, 2024",POR vs. UTA,6,4,0,2,Deandre Ayton,0,0,1,0
"DEC 03, 2024",POR @ LAC,16,3,2,1,Deandre Ayton,1,0,1,0
"DEC 01, 2024",POR vs. DAL,18,7,3,0,Deandre Ayton,1,1,0,1
"NOV 29, 2024",POR vs. SAC,26,9,2,1,Deandre Ayton,1,1,1,0
"NOV 27, 2024",POR @ IND,16,12,2,3,Deandre Ayton,1,1,1,0
"NOV 10, 2024",POR vs. MEM,6,8,1,0,Deandre Ayton,0,1,0,0
"NOV 08, 2024",POR @ MIN,4,6,0,0,Deandre Ayton,0,1,0,0
"NOV 07, 2024",POR @ SAS,21,10,0,1,Deandre Ayton,1,1,1,0
"NOV 04, 2024",POR @ NOP,19,13,0,0,Deandre Ayton,1,1,0,0
"NOV 02, 2024",POR @ PHX,10,13,2,0,Deandre Ayton,1,1,0,0
"NOV 01, 2024",POR vs. OKC,14,5,2,0,Deandre Ayton,1,1,0,0
"OCT 30, 2024",POR @ LAC,15,12,1,1,Deandre Ayton,1,1,1,0
"OCT 28, 2024",POR @ SAC,20,11,1,0,Deandre Ayton,1,1,0,0
"OCT 27, 2024",POR vs. NOP,17,12,0,1,Deandre Ayton,1,1,1,0
"OCT 25, 2024",POR vs. NOP,10,15,2,2,Deandre Ayton,1,1,1,0
"OCT 23, 2024",POR vs. GSW,10,11,2,0,Deandre Ayton,1,1,0,0
"DEC 23, 2024",WAS @ OKC,7,6,1,0,Marvin Bagley III,0,1,0,0
"DEC 15, 2024",WAS vs. BOS,2,6,0,0,Marvin Bagley III,0,1,0,0
"DEC 13, 2024",WAS @ CLE,6,0,0,0,Marvin Bagley III,0,0,0,0
"DEC 08, 2024",WAS vs. MEM,20,7,2,3,Marvin Bagley III,1,1,1,0
"DEC 07, 2024",WAS vs. DEN,0,2,1,1,Marvin Bagley III,0,0,1,0
"DEC 05, 2024",WAS vs. DAL,16,8,0,0,Marvin Bagley III,1,1,0,0
"DEC 03, 2024",WAS @ CLE,0,0,0,0,Marvin Bagley III,0,0,0,0
"NOV 30, 2024",WAS @ MIL,4,2,0,0,Marvin Bagley III,0,0,0,0
"NOV 27, 2024",WAS vs. LAC,7,4,0,0,Marvin Bagley III,0,0,0,0
"NOV 26, 2024",WAS vs. CHI,2,1,1,0,Marvin Bagley III,0,0,0,0
"NOV 18, 2024",WAS @ NYK,2,0,0,0,Marvin Bagley III,0,0,0,0
"NOV 17, 2024",WAS vs. DET,4,2,0,0,Marvin Bagley III,0,0,0,0
"NOV 11, 2024",WAS @ HOU,0,1,1,0,Marvin Bagley III,0,0,0,0
"NOV 10, 2024",WAS @ ORL,2,1,0,0,Marvin Bagley III,0,0,0,0
"NOV 02, 2024",WAS vs. MIA,0,1,0,0,Marvin Bagley III,0,0,0,0
"OCT 30, 2024",WAS vs. ATL,2,1,0,0,Marvin Bagley III,0,0,0,0
"OCT 28, 2024",WAS @ ATL,2,2,0,0,Marvin Bagley III,0,0,0,0
"OCT 26, 2024",WAS vs. CLE,9,6,0,1,Marvin Bagley III,0,1,1,0
"OCT 24, 2024",WAS vs. BOS,8,6,1,0,Marvin Bagley III,0,1,0,0
"DEC 23, 2024",WAS @ OKC,2,0,0,0,Patrick Baldwin Jr.,0,0,0,0
"DEC 15, 2024",WAS vs. BOS,0,0,0,0,Patrick Baldwin Jr.,0,0,0,0
"NOV 27, 2024",WAS vs. LAC,3,4,0,0,Patrick Baldwin Jr.,0,0,0,0
"NOV 26, 2024",WAS vs. CHI,3,0,0,1,Patrick Baldwin Jr.,0,0,1,0
"NOV 18, 2024",WAS @ NYK,0,0,0,0,Patrick Baldwin Jr.,0,0,0,0
"NOV 17, 2024",WAS vs. DET,1,1,0,0,Patrick Baldwin Jr.,0,0,0,0
"NOV 11, 2024",WAS @ HOU,0,0,0,0,Patrick Baldwin Jr.,0,0,0,0
"NOV 10, 2024",WAS @ ORL,1,3,0,0,Patrick Baldwin Jr.,0,0,0,0
"NOV 08, 2024",WAS @ MEM,0,0,0,0,Patrick Baldwin Jr.,0,0,0,0
"NOV 02, 2024",WAS vs. MIA,6,0,0,0,Patrick Baldwin Jr.,0,0,0,0
"OCT 30, 2024",WAS vs. ATL,2,0,0,0,Patrick Baldwin Jr.,0,0,0,0
"OCT 26, 2024",WAS vs. CLE,2,2,0,1,Patrick Baldwin Jr.,0,0,1,0
"OCT 24, 2024",WAS vs. BOS,7,2,1,0,Patrick Baldwin Jr.,0,0,0,0
"DEC 26, 2024",CHA @ WAS,31,6,6,0,LaMelo Ball,1,1,0,1
"DEC 23, 2024",CHA vs. HOU,23,5,8,1,LaMelo Ball,1,1,1,1
"DEC 19, 2024",CHA @ WAS,34,4,13,0,LaMelo Ball,1,0,0,1
"DEC 16, 2024",CHA vs. PHI,15,5,11,0,LaMelo Ball,1,1,0,1
"NOV 27, 2024",CHA vs. MIA,32,10,7,0,LaMelo Ball,1,1,0,1
"NOV 25, 2024",CHA vs. ORL,44,9,7,1,LaMelo Ball,1,1,1,1
"NOV 23, 2024",CHA @ MIL,50,5,10,0,LaMelo Ball,1,1,0,1
"NOV 21, 2024",CHA vs. DET,35,6,9,0,LaMelo Ball,1,1,0,1
"NOV 19, 2024",CHA @ BKN,12,2,5,0,LaMelo Ball,1,0,0,1
"NOV 17, 2024",CHA @ CLE,31,1,12,0,LaMelo Ball,1,0,0,1
"NOV 16, 2024",CHA vs. MIL,26,9,6,0,LaMelo Ball,1,1,0,1
"NOV 12, 2024",CHA @ ORL,35,6,7,0,LaMelo Ball,1,1,0,1
"NOV 10, 2024",CHA @ PHI,38,4,8,0,LaMelo Ball,1,0,0,1
"NOV 08, 2024",CHA vs. IND,31,7,6,1,LaMelo Ball,1,1,1,1
"NOV 06, 2024",CHA vs. DET,25,6,8,0,LaMelo Ball,1,1,0,1
"NOV 04, 2024",CHA @ MIN,19,2,2,0,LaMelo Ball,1,0,0,0
"NOV 02, 2024",CHA vs. BOS,36,4,6,0,LaMelo Ball,1,0,0,1
"NOV 01, 2024",CHA vs. BOS,31,2,4,0,LaMelo Ball,1,0,0,1
"OCT 30, 2024",CHA vs. TOR,19,3,6,0,LaMelo Ball,1,0,0,1
"OCT 26, 2024",CHA vs. MIA,27,8,7,0,LaMelo Ball,1,1,0,1
"OCT 25, 2024",CHA @ ATL,34,5,4,1,LaMelo Ball,1,1,1,1
"OCT 23, 2024",CHA @ HOU,34,8,11,1,LaMelo Ball,1,1,1,1
"DEC 30, 2024",CHI @ CHA,4,3,2,0,Lonzo Ball,0,0,0,0
"DEC 28, 2024",CHI vs. MIL,9,3,3,0,Lonzo Ball,0,0,0,1
"DEC 21, 2024",CHI vs. BOS,2,2,2,0,Lonzo Ball,0,0,0,0
"DEC 19, 2024",CHI @ BOS,3,3,3,1,Lonzo Ball,0,0,1,1
"DEC 16, 2024",CHI @ TOR,8,6,7,1,Lonzo Ball,0,1,1,1
"DEC 13, 2024",CHI vs. CHA,10,7,4,1,Lonzo Ball,1,1,1,1
"DEC 08, 2024",CHI vs. PHI,3,2,2,0,Lonzo Ball,0,0,0,0
"DEC 06, 2024",CHI vs. IND,9,2,4,1,Lonzo Ball,0,0,1,1
"DEC 02, 2024",CHI vs. BKN,5,3,2,0,Lonzo Ball,0,0,0,0
"NOV 29, 2024",CHI vs. BOS,2,3,5,0,Lonzo Ball,0,0,0,1
"NOV 27, 2024",CHI @ ORL,6,1,3,2,Lonzo Ball,0,0,1,1
"OCT 28, 2024",CHI @ MEM,6,1,6,1,Lonzo Ball,0,0,1,1
"OCT 26, 2024",CHI vs. OKC,3,5,1,0,Lonzo Ball,0,1,0,0
"OCT 23, 2024",CHI @ NOP,5,2,4,0,Lonzo Ball,0,0,0,1
"DEC 30, 2024",LAC @ NOP,2,3,0,0,Mo Bamba,0,0,0,0
"DEC 27, 2024",LAC vs. GSW,0,2,0,1,Mo Bamba,0,0,1,0
"DEC 23, 2024",LAC @ MEM,0,1,0,3,Mo Bamba,0,0,1,0
"DEC 21, 2024",LAC @ DAL,2,2,0,1,Mo Bamba,0,0,1,0
"DEC 19, 2024",LAC @ DAL,2,7,2,1,Mo Bamba,0,1,1,0
"DEC 16, 2024",LAC vs. UTA,6,7,1,1,Mo Bamba,0,1,1,0
"DEC 13, 2024",LAC @ DEN,2,2,0,0,Mo Bamba,0,0,0,0
"DEC 04, 2024",LAC vs. MIN,0,1,1,0,Mo Bamba,0,0,0,0
"DEC 03, 2024",LAC vs. POR,3,3,0,3,Mo Bamba,0,0,1,0
"DEC 01, 2024",LAC vs. DEN,6,5,0,2,Mo Bamba,0,1,1,0
"NOV 29, 2024",LAC @ MIN,2,0,1,2,Mo Bamba,0,0,1,0
"NOV 27, 2024",LAC @ WAS,6,4,2,2,Mo Bamba,0,0,1,0
"NOV 24, 2024",LAC @ PHI,7,4,0,2,Mo Bamba,0,0,1,0
"NOV 22, 2024",LAC vs. SAC,6,8,2,1,Mo Bamba,0,1,1,0
"NOV 20, 2024",LAC vs. ORL,7,4,1,0,Mo Bamba,0,0,0,0
"NOV 18, 2024",LAC vs. GSW,3,2,0,0,Mo Bamba,0,0,0,0
"NOV 17, 2024",LAC vs. UTA,9,8,1,0,Mo Bamba,0,1,0,0
"OCT 30, 2024",ORL @ CHI,31,7,4,0,Paolo Banchero,1,1,0,1
"OCT 28, 2024",ORL vs. IND,50,13,9,2,Paolo Banchero,1,1,1,1
"OCT 26, 2024",ORL @ MEM,16,7,3,0,Paolo Banchero,1,1,0,1
"OCT 25, 2024",ORL vs. BKN,15,6,9,1,Paolo Banchero,1,1,1,1
"OCT 23, 2024",ORL @ MIA,33,11,3,1,Paolo Banchero,1,1,1,1
"DEC 29, 2024",MEM @ OKC,22,9,4,0,Desmond Bane,1,1,0,1
"DEC 27, 2024",MEM @ NOP,18,4,8,0,Desmond Bane,1,0,0,1
"DEC 26, 2024",MEM vs. TOR,19,5,2,1,Desmond Bane,1,1,1,0
"DEC 23, 2024",MEM vs. LAC,21,9,7,0,Desmond Bane,1,1,0,1
"DEC 21, 2024",MEM @ ATL,23,5,8,0,Desmond Bane,1,1,0,1
"DEC 19, 2024",MEM vs. GSW,15,4,7,0,Desmond Bane,1,0,0,1
"DEC 15, 2024",MEM @ LAL,7,7,7,0,Desmond Bane,0,1,0,1
"DEC 13, 2024",MEM vs. BKN,21,4,8,2,Desmond Bane,1,0,1,1
"DEC 07, 2024",MEM @ BOS,14,2,4,0,Desmond Bane,1,0,0,1
"DEC 05, 2024",MEM vs. SAC,18,8,7,0,Desmond Bane,1,1,0,1
"DEC 03, 2024",MEM @ DAL,19,3,3,1,Desmond Bane,1,0,1,1
"DEC 01, 2024",MEM vs. IND,16,6,6,0,Desmond Bane,1,1,0,1
"NOV 29, 2024",MEM vs. NOP,7,3,4,0,Desmond Bane,0,0,0,1
"NOV 27, 2024",MEM vs. DET,2,7,7,0,Desmond Bane,0,1,0,1
"NOV 25, 2024",MEM vs. POR,8,7,2,1,Desmond Bane,0,1,1,0
"NOV 23, 2024",MEM @ CHI,13,7,2,1,Desmond Bane,1,1,1,0
"NOV 20, 2024",MEM vs. PHI,21,10,6,1,Desmond Bane,1,1,1,1
"NOV 19, 2024",MEM vs. DEN,5,5,5,0,Desmond Bane,0,1,0,1
"NOV 17, 2024",MEM vs. DEN,11,11,7,1,Desmond Bane,1,1,1,1
"NOV 15, 2024",MEM @ GSW,18,6,2,0,Desmond Bane,1,1,0,0
"OCT 30, 2024",MEM vs. BKN,10,6,0,0,Desmond Bane,1,1,0,0
"OCT 28, 2024",MEM vs. CHI,30,7,4,0,Desmond Bane,1,1,0,1
"OCT 26, 2024",MEM vs. ORL,13,7,2,0,Desmond Bane,1,1,0,0
"OCT 25, 2024",MEM @ HOU,17,3,4,2,Desmond Bane,1,0,1,1
"OCT 23, 2024",MEM @ UTA,24,4,4,1,Desmond Bane,1,0,1,1
"DEC 23, 2024",POR @ DAL,3,1,3,0,Dalano Banton,0,0,0,1
"DEC 15, 2024",POR @ PHX,7,4,4,0,Dalano Banton,0,0,0,1
"DEC 13, 2024",POR vs. SAS,1,0,1,0,Dalano Banton,0,0,0,0
"DEC 08, 2024",POR @ LAL,6,1,3,1,Dalano Banton,0,0,1,1
"DEC 06, 2024",POR vs. UTA,19,3,4,0,Dalano Banton,1,0,0,1
"DEC 03, 2024",POR @ LAC,14,2,3,0,Dalano Banton,1,0,0,1
"DEC 01, 2024",POR vs. DAL,9,3,5,0,Dalano Banton,0,0,0,1
"NOV 29, 2024",POR vs. SAC,17,2,2,0,Dalano Banton,1,0,0,0
"NOV 27, 2024",POR @ IND,8,4,1,1,Dalano Banton,0,0,1,0
"NOV 25, 2024",POR @ MEM,11,2,2,0,Dalano Banton,1,0,0,0
"NOV 23, 2024",POR @ HOU,7,6,5,1,Dalano Banton,0,1,1,1
"NOV 22, 2024",POR @ HOU,1,2,2,0,Dalano Banton,0,0,0,0
"NOV 20, 2024",POR @ OKC,10,4,2,3,Dalano Banton,1,0,1,0
"NOV 17, 2024",POR vs. ATL,23,4,4,1,Dalano Banton,1,0,1,1
"NOV 13, 2024",POR vs. MIN,13,2,5,1,Dalano Banton,1,0,1,1
"NOV 12, 2024",POR vs. MIN,12,4,5,2,Dalano Banton,1,0,1,1
"NOV 10, 2024",POR vs. MEM,13,3,2,0,Dalano Banton,1,0,0,0
"NOV 08, 2024",POR @ MIN,12,2,2,1,Dalano Banton,1,0,1,0
"NOV 07, 2024",POR @ SAS,4,3,3,0,Dalano Banton,0,0,0,1
"NOV 04, 2024",POR @ NOP,20,1,1,0,Dalano Banton,1,0,0,0
"NOV 02, 2024",POR @ PHX,12,1,2,1,Dalano Banton,1,0,1,0
"NOV 01, 2024",POR vs. OKC,11,0,3,1,Dalano Banton,1,0,1,1
"OCT 28, 2024",POR @ SAC,2,0,0,0,Dalano Banton,0,0,0,0
"OCT 27, 2024",POR vs. NOP,0,1,1,0,Dalano Banton,0,0,0,0
"OCT 23, 2024",POR vs. GSW,3,1,1,0,Dalano Banton,0,0,0,0
"DEC 29, 2024",ATL @ TOR,0,0,0,0,Dominick Barlow,0,0,0,0
"DEC 21, 2024",ATL vs. MEM,3,1,0,0,Dominick Barlow,0,0,0,0
"NOV 04, 2024",ATL vs. BOS,1,0,0,0,Dominick Barlow,0,0,0,0
"NOV 03, 2024",ATL @ NOP,0,0,0,0,Dominick Barlow,0,0,0,0
"DEC 29, 2024",SAS @ MIN,24,5,0,0,Harrison Barnes,1,1,0,0
"DEC 27, 2024",SAS @ BKN,9,2,0,0,Harrison Barnes,0,0,0,0
"DEC 25, 2024",SAS @ NYK,3,1,1,1,Harrison Barnes,0,0,1,0
"DEC 23, 2024",SAS @ PHI,0,1,0,0,Harrison Barnes,0,0,0,0
"DEC 21, 2024",SAS vs. POR,9,3,1,0,Harrison Barnes,0,0,0,0
"DEC 19, 2024",SAS vs. ATL,6,3,2,0,Harrison Barnes,0,0,0,0
"DEC 15, 2024",SAS vs. MIN,17,1,2,0,Harrison Barnes,1,0,0,0
"DEC 13, 2024",SAS @ POR,10,3,1,0,Harrison Barnes,1,0,0,0
"DEC 08, 2024",SAS vs. NOP,16,1,3,0,Harrison Barnes,1,0,0,1
"DEC 06, 2024",SAS vs. SAC,7,1,3,1,Harrison Barnes,0,0,1,1
"DEC 05, 2024",SAS vs. CHI,8,3,0,0,Harrison Barnes,0,0,0,0
"DEC 03, 2024",SAS @ PHX,2,2,1,0,Harrison Barnes,0,0,0,0
"DEC 01, 2024",SAS @ SAC,8,7,2,0,Harrison Barnes,0,1,0,0
"NOV 27, 2024",SAS vs. LAL,19,2,0,0,Harrison Barnes,1,0,0,0
"NOV 26, 2024",SAS @ UTA,8,8,5,0,Harrison Barnes,0,1,0,1
"NOV 23, 2024",SAS vs. GSW,22,8,2,1,Harrison Barnes,1,1,1,0
"NOV 21, 2024",SAS vs. UTA,25,10,1,0,Harrison Barnes,1,1,0,0
"NOV 19, 2024",SAS vs. OKC,20,8,2,0,Harrison Barnes,1,1,0,0
"NOV 16, 2024",SAS @ DAL,4,3,2,0,Harrison Barnes,0,0,0,0
"NOV 15, 2024",SAS vs. LAL,8,4,0,0,Harrison Barnes,0,0,0,0
"NOV 13, 2024",SAS vs. WAS,10,7,2,1,Harrison Barnes,1,1,1,0
"NOV 11, 2024",SAS vs. SAC,10,5,2,0,Harrison Barnes,1,1,0,0
"NOV 09, 2024",SAS vs. UTA,10,2,2,0,Harrison Barnes,1,0,0,0
"NOV 07, 2024",SAS vs. POR,11,7,2,0,Harrison Barnes,1,1,0,0
"NOV 06, 2024",SAS @ HOU,2,1,1,0,Harrison Barnes,0,0,0,0
"NOV 04, 2024",SAS @ LAC,4,6,3,0,Harrison Barnes,0,1,0,1
"NOV 02, 2024",SAS vs. MIN,14,3,3,0,Harrison Barnes,1,0,0,1
"OCT 31, 2024",SAS @ UTA,8,2,0,1,Harrison Barnes,0,0,1,0
"OCT 30, 2024",SAS @ OKC,18,4,1,0,Harrison Barnes,1,0,0,0
"OCT 28, 2024",SAS vs. HOU,2,3,0,0,Harrison Barnes,0,0,0,0
"OCT 26, 2024",SAS vs. HOU,11,3,1,1,Harrison Barnes,1,0,1,0
"OCT 24, 2024",SAS @ DAL,17,4,2,0,Harrison Barnes,1,0,0,0
"DEC 29, 2024",TOR vs. ATL,19,8,5,0,Scottie Barnes,1,1,0,1
"DEC 26, 2024",TOR @ MEM,26,6,8,0,Scottie Barnes,1,1,0,1
"DEC 23, 2024",TOR @ NYK,24,3,8,0,Scottie Barnes,1,0,0,1
"DEC 22, 2024",TOR vs. HOU,6,10,4,0,Scottie Barnes,0,1,0,1
"DEC 19, 2024",TOR vs. BKN,16,3,6,2,Scottie Barnes,1,0,1,1
"DEC 09, 2024",TOR vs. NYK,15,5,3,0,Scottie Barnes,1,1,0,1
"DEC 07, 2024",TOR vs. DAL,19,8,14,1,Scottie Barnes,1,1,1,1
"DEC 05, 2024",TOR vs. OKC,12,12,8,2,Scottie Barnes,1,1,1,1
"DEC 03, 2024",TOR vs. IND,35,6,9,1,Scottie Barnes,1,1,1,1
"DEC 01, 2024",TOR vs. MIA,23,10,9,0,Scottie Barnes,1,1,0,1
"NOV 29, 2024",TOR @ MIA,24,10,10,1,Scottie Barnes,1,1,1,1
"NOV 27, 2024",TOR @ NOP,17,12,7,1,Scottie Barnes,1,1,1,1
"NOV 25, 2024",TOR @ DET,31,14,7,1,Scottie Barnes,1,1,1,1
"NOV 24, 2024",TOR @ CLE,18,7,7,1,Scottie Barnes,1,1,1,1
"NOV 21, 2024",TOR vs. MIN,17,3,6,0,Scottie Barnes,1,0,0,1
"OCT 28, 2024",TOR vs. DEN,21,12,9,1,Scottie Barnes,1,1,1,1
"OCT 26, 2024",TOR @ MIN,20,8,6,0,Scottie Barnes,1,1,0,1
"OCT 25, 2024",TOR vs. PHI,27,5,4,1,Scottie Barnes,1,1,1,1
"OCT 23, 2024",TOR vs. CLE,9,6,5,0,Scottie Barnes,0,1,0,1
"DEC 29, 2024",TOR vs. ATL,17,6,4,0,RJ Barrett,1,1,0,1
"DEC 26, 2024",TOR @ MEM,27,9,10,0,RJ Barrett,1,1,0,1
"DEC 23, 2024",TOR @ NYK,23,6,6,0,RJ Barrett,1,1,0,1
"DEC 16, 2024",TOR vs. CHI,32,5,9,2,RJ Barrett,1,1,1,1
"DEC 12, 2024",TOR @ MIA,13,11,10,3,RJ Barrett,1,1,1,1
"DEC 09, 2024",TOR vs. NYK,30,8,4,0,RJ Barrett,1,1,0,1
"DEC 07, 2024",TOR vs. DAL,18,4,5,0,RJ Barrett,1,0,0,1
"DEC 05, 2024",TOR vs. OKC,17,11,2,1,RJ Barrett,1,1,1,0
"DEC 03, 2024",TOR vs. IND,29,9,5,0,RJ Barrett,1,1,0,1
"DEC 01, 2024",TOR vs. MIA,37,7,5,1,RJ Barrett,1,1,1,1
"NOV 29, 2024",TOR @ MIA,25,6,7,0,RJ Barrett,1,1,0,1
"NOV 27, 2024",TOR @ NOP,22,8,11,0,RJ Barrett,1,1,0,1
"NOV 25, 2024",TOR @ DET,17,3,2,0,RJ Barrett,1,0,0,0
"NOV 24, 2024",TOR @ CLE,16,6,6,1,RJ Barrett,1,1,1,1
"NOV 21, 2024",TOR vs. MIN,31,7,3,0,RJ Barrett,1,1,0,1
"NOV 18, 2024",TOR vs. IND,39,9,5,0,RJ Barrett,1,1,0,1
"NOV 16, 2024",TOR @ BOS,25,10,15,1,RJ Barrett,1,1,1,1
"NOV 15, 2024",TOR vs. DET,22,6,7,1,RJ Barrett,1,1,1,1
"NOV 12, 2024",TOR @ MIL,7,7,2,0,RJ Barrett,0,1,0,0
